date,symbol,action,price,score
1999-11-09,941,SELL,10.9403,4
1999-11-10,941,SELL,11.1577,4
1999-11-11,941,SELL,11.8822,4
1999-11-12,941,SELL,11.8459,4
1999-11-15,941,SELL,12.8603,4
1999-11-16,941,SELL,12.6429,3
1999-11-22,941,SELL,13.6573,4
1999-11-23,941,SELL,14.5629,4
1999-11-30,941,SELL,15.1063,3
1999-12-24,941,SELL,16.3742,3
1999-12-28,941,SELL,17.0987,3
1999-12-29,941,SELL,17.0625,4
1999-12-30,941,SELL,17.6059,4
2000-01-03,941,SELL,19.381,4
2000-01-04,941,SELL,18.9282,4
2000-01-28,941,SELL,18.9282,3
2000-02-03,941,SELL,19.1999,3
2000-02-08,941,SELL,21.7357,4
2000-02-09,941,SELL,23.2753,4
2000-02-10,941,SELL,23.1847,4
2000-02-11,941,SELL,24.5432,4
2000-02-14,941,SELL,23.9093,3
2000-02-25,941,SELL,25.0866,3
2000-03-03,941,SELL,27.5319,3
2000-03-06,941,SELL,28.6187,4
2000-03-07,941,SELL,28.347,4
2000-03-08,941,SELL,27.6224,3
2000-03-10,941,SELL,26.4451,3
2000-06-02,941,SELL,22.4602,3
2000-06-05,941,SELL,23.9093,3
2000-06-08,941,SELL,23.547,3
2000-06-09,941,SELL,23.9998,4
2000-06-12,941,SELL,23.6376,3
2000-06-13,941,SELL,22.6413,3
2000-06-16,941,SELL,23.9093,3
2000-06-28,941,SELL,26.1734,3
2000-06-29,941,SELL,26.1734,3
2000-07-10,941,SELL,26.9885,3
2000-07-17,941,SELL,27.4413,3
2000-10-20,941,BUY,19.4716,5
2000-11-07,941,SELL,19.4716,3
2001-01-16,941,SELL,16.9901,4
2001-01-18,941,SELL,17.1712,4
2001-01-19,941,SELL,17.8957,4
2001-01-22,941,SELL,18.0768,4
2001-01-23,941,SELL,17.9682,4
2001-01-29,941,SELL,18.0768,3
2001-02-01,941,SELL,18.2942,3
2001-02-02,941,SELL,18.2036,3
2001-04-19,941,SELL,14.092,3
2001-05-02,941,SELL,14.9614,4
2001-05-03,941,SELL,15.1425,4
2001-05-22,941,SELL,14.8527,3
2001-06-08,941,SELL,15.1425,3
2001-06-11,941,SELL,15.0701,3
2001-06-13,941,SELL,15.4686,3
2001-07-03,941,SELL,15.3237,3
2001-10-04,941,SELL,9.3101,4
2001-10-05,941,SELL,9.0746,3
2001-11-14,941,SELL,9.5637,3
2001-11-15,941,SELL,10.089,3
2001-11-16,941,SELL,10.3063,4
2001-11-19,941,SELL,10.3788,4
2001-12-11,941,SELL,10.5418,4
2001-12-12,941,SELL,10.8497,4
2002-03-05,941,SELL,8.5131,3
2002-03-06,941,SELL,8.6762,3
2002-03-07,941,SELL,9.0384,3
2002-03-08,941,SELL,8.9841,3
2002-03-11,941,SELL,9.1471,3
2002-03-12,941,SELL,9.0746,3
2002-03-14,941,SELL,9.1833,4
2002-04-17,941,SELL,8.8211,3
2002-04-18,941,SELL,8.9479,3
2002-04-19,941,SELL,8.8211,3
2002-04-23,941,SELL,8.9116,3
2002-04-24,941,SELL,9.0746,3
2002-04-25,941,SELL,9.2196,3
2002-04-26,941,SELL,9.1109,3
2002-04-29,941,SELL,9.129,3
2002-04-30,941,SELL,9.2558,4
2002-05-02,941,SELL,9.6362,4
2002-05-03,941,SELL,9.618,4
2002-05-17,941,BUY,9.8897,6
2002-08-15,941,SELL,8.2414,4
2002-08-16,941,SELL,8.2052,4
2002-08-19,941,SELL,8.2233,3
2002-08-20,941,SELL,8.2777,3
2002-08-21,941,SELL,8.2958,3
2002-10-16,941,SELL,7.2996,4
2002-10-17,941,SELL,7.3539,4
2002-10-18,941,SELL,7.4445,4
2002-10-21,941,SELL,7.3901,4
2002-10-22,941,SELL,7.2815,3
2002-10-23,941,SELL,7.6437,4
2002-10-24,941,SELL,7.6618,4
2002-10-28,941,SELL,7.5894,3
2002-11-21,941,SELL,7.4626,3
2002-11-22,941,SELL,7.4988,3
2002-11-25,941,SELL,7.5713,4
2002-11-26,941,SELL,7.535,3
2002-11-28,941,SELL,7.6618,4
2002-12-02,941,SELL,7.6618,4
2002-12-03,941,SELL,7.8792,4
2003-01-15,941,SELL,7.2633,3
2003-05-05,941,SELL,6.0297,3
2003-05-06,941,SELL,5.9928,3
2003-05-07,941,SELL,6.0667,3
2003-05-09,941,SELL,6.2517,3
2003-05-12,941,SELL,6.3442,4
2003-05-13,941,SELL,6.3072,4
2003-05-26,941,SELL,6.5661,3
2003-05-27,941,SELL,6.5476,4
2003-05-28,941,SELL,6.6401,4
2003-05-29,941,SELL,6.6216,3
2003-06-02,941,SELL,6.8251,3
2003-06-03,941,SELL,6.8806,4
2003-06-16,941,SELL,7.0655,3
2003-06-17,941,SELL,7.306,4
2003-06-19,941,SELL,7.2505,3
2003-07-07,941,SELL,7.269,3
2003-07-08,941,SELL,7.5279,3
2003-07-09,941,SELL,7.5464,3
2003-07-10,941,SELL,7.5649,3
2003-07-14,941,SELL,7.7129,3
2003-07-15,941,SELL,7.8794,4
2003-07-16,941,SELL,7.9718,4
2003-07-17,941,SELL,7.7499,3
2003-08-29,941,SELL,7.4768,3
2003-09-01,941,SELL,7.5141,3
2003-09-03,941,SELL,7.57,4
2003-09-04,941,SELL,7.7937,4
2003-09-05,941,SELL,7.9429,4
2003-09-08,941,SELL,7.887,4
2003-10-06,941,SELL,7.887,3
2003-10-07,941,SELL,7.9802,3
2003-10-08,941,SELL,8.2599,3
2003-10-09,941,SELL,8.5396,3
2003-10-10,941,SELL,8.7074,4
2003-10-13,941,SELL,8.6701,4
2003-10-14,941,SELL,8.5209,3
2003-10-15,941,SELL,8.6328,3
2003-12-01,941,SELL,8.6328,3
2003-12-02,941,SELL,8.5023,3
2003-12-11,941,SELL,8.6701,4
2003-12-12,941,SELL,8.7633,4
2003-12-22,941,SELL,8.9125,3
2003-12-31,941,SELL,8.8938,3
2004-01-02,941,SELL,9.0989,3
2004-01-05,941,SELL,9.304,3
2004-01-06,941,SELL,9.3972,3
2004-01-07,941,SELL,9.5651,4
2004-01-08,941,SELL,10.0312,4
2004-01-09,941,SELL,10.199,4
2004-01-12,941,SELL,10.0125,4
2004-01-13,941,SELL,10.0871,4
2004-01-21,941,SELL,10.3668,3
2004-02-20,941,SELL,10.2363,4
2004-02-23,941,SELL,10.1058,3
2004-03-01,941,SELL,10.3854,4
2004-05-27,941,SELL,8.2226,3
2004-05-28,941,SELL,8.3158,3
2004-05-31,941,SELL,8.3718,4
2004-06-01,941,SELL,8.3158,3
2004-06-02,941,SELL,8.409,4
2004-06-07,941,SELL,8.5768,4
2004-06-08,941,SELL,8.6328,3
2004-06-09,941,SELL,8.6141,3
2004-06-10,941,SELL,8.821,3
2004-06-11,941,SELL,8.8398,3
2004-06-28,941,SELL,8.8022,3
2004-06-30,941,SELL,8.8775,3
2004-07-02,941,SELL,8.8775,3
2004-07-05,941,SELL,8.9151,3
2004-07-06,941,SELL,8.9151,3
2004-08-30,941,SELL,8.6141,3
2004-09-01,941,SELL,8.727,3
2004-09-02,941,SELL,8.7646,3
2004-09-03,941,SELL,8.727,4
2004-09-06,941,SELL,8.8788,4
2004-09-07,941,SELL,8.8977,4
2004-09-08,941,SELL,8.8218,3
2004-09-14,941,SELL,8.9167,3
2004-09-20,941,SELL,9.1254,4
2004-09-21,941,SELL,9.3341,4
2004-09-22,941,SELL,9.2961,4
2004-09-23,941,SELL,9.2961,4
2004-11-09,941,SELL,8.9167,3
2004-11-10,941,SELL,9.0116,3
2004-11-11,941,SELL,9.0495,3
2004-11-12,941,SELL,9.1633,4
2004-11-15,941,SELL,9.2013,4
2004-11-23,941,SELL,9.3341,3
2004-11-24,941,SELL,9.5428,4
2004-11-25,941,SELL,9.5238,4
2004-11-29,941,SELL,9.6376,4
2004-11-30,941,SELL,9.6566,4
2004-12-01,941,SELL,9.9032,4
2004-12-02,941,SELL,10.1878,4
2004-12-03,941,SELL,10.1688,4
2004-12-06,941,SELL,10.1309,4
2004-12-20,941,SELL,10.2258,3
2004-12-23,941,SELL,10.1878,3
2005-02-07,941,SELL,9.391,3
2005-02-08,941,SELL,9.4289,3
2005-02-14,941,SELL,9.6566,3
2005-02-15,941,SELL,9.6376,3
2005-02-16,941,SELL,9.6187,4
2005-02-17,941,SELL,9.5428,3
2005-02-18,941,SELL,9.6566,3
2005-02-21,941,SELL,9.6566,3
2005-02-22,941,SELL,9.6566,3
2005-03-11,941,SELL,9.7135,3
2005-03-14,941,SELL,9.9032,3
2005-03-15,941,SELL,9.8463,3
2005-03-16,941,SELL,10.036,3
2005-03-17,941,SELL,9.9791,3
2005-03-18,941,SELL,9.9602,3
2005-03-21,941,SELL,9.9981,3
2005-04-08,941,SELL,9.9412,3
2005-04-13,941,SELL,9.9981,3
2005-04-14,941,SELL,9.9791,3
2005-04-26,941,SELL,10.0171,3
2005-04-27,941,SELL,9.9981,3
2005-04-28,941,SELL,10.1688,3
2005-04-29,941,SELL,10.2447,3
2005-05-03,941,SELL,10.4155,3
2005-05-04,941,SELL,10.2637,3
2005-05-05,941,SELL,10.5293,3
2005-05-06,941,SELL,10.6103,4
2005-05-09,941,SELL,10.7068,4
2005-05-10,941,SELL,10.6875,4
2005-05-30,941,SELL,10.7068,3
2005-05-31,941,SELL,10.9769,3
2005-06-01,941,SELL,11.0926,3
2005-06-02,941,SELL,10.9576,3
2005-06-08,941,SELL,11.1698,4
2005-06-15,941,SELL,11.0347,3
2005-06-22,941,SELL,11.4592,4
2005-06-29,941,SELL,11.3241,3
2005-07-14,941,SELL,11.4977,3
2005-07-15,941,SELL,11.4399,3
2005-07-18,941,SELL,11.4592,3
2005-07-19,941,SELL,11.7292,3
2005-07-20,941,SELL,11.6328,3
2005-07-21,941,SELL,11.7292,3
2005-07-22,941,SELL,11.9414,3
2005-07-25,941,SELL,11.9221,3
2005-07-26,941,SELL,11.9221,4
2005-07-27,941,SELL,11.8836,3
2005-07-28,941,SELL,11.9993,3
2005-07-29,941,SELL,12.0379,3
2005-08-01,941,SELL,12.2115,3
2005-08-02,941,SELL,12.3851,4
2005-08-03,941,SELL,12.3273,3
2005-08-04,941,SELL,12.3851,3
2005-08-08,941,SELL,12.4237,3
2005-08-10,941,SELL,13.2918,4
2005-08-11,941,SELL,13.5812,4
2005-08-12,941,SELL,13.4848,4
2005-08-15,941,SELL,13.5812,4
2005-08-16,941,SELL,13.6391,4
2005-08-17,941,SELL,13.6777,4
2005-09-07,941,SELL,13.6646,3
2005-09-12,941,SELL,13.6841,3
2005-09-21,941,SELL,14.251,4
2005-09-22,941,SELL,14.2706,3
2005-09-23,941,SELL,14.251,3
2005-09-26,941,SELL,14.642,4
2005-09-27,941,SELL,14.4465,4
2005-09-28,941,SELL,14.6029,4
2005-09-29,941,SELL,14.9548,4
2005-09-30,941,SELL,14.857,4
2005-11-04,941,SELL,13.7037,3
2005-11-09,941,SELL,13.9187,3
2005-11-10,941,SELL,14.0164,3
2005-11-11,941,SELL,14.1337,3
2005-11-16,941,SELL,14.2315,3
2005-11-17,941,SELL,14.5442,4
2005-11-18,941,SELL,14.6029,4
2005-11-21,941,SELL,14.642,4
2005-11-22,941,SELL,14.6224,4
2005-11-23,941,SELL,14.8961,4
2005-11-24,941,SELL,14.8375,4
2005-11-25,941,SELL,14.857,4
2005-11-28,941,SELL,14.9548,4
2005-11-29,941,SELL,14.9548,3
2005-12-01,941,SELL,15.2089,4
2005-12-02,941,SELL,15.5608,4
2005-12-05,941,SELL,15.4435,4
2005-12-19,941,SELL,15.2676,3
2005-12-20,941,SELL,15.248,3
2005-12-21,941,SELL,15.3262,3
2006-01-13,941,SELL,15.2676,3
2006-01-16,941,SELL,15.2871,3
2006-02-22,941,SELL,14.6224,3
2006-02-23,941,SELL,14.857,3
2006-02-24,941,SELL,14.8375,3
2006-02-27,941,SELL,14.8766,3
2006-02-28,941,SELL,14.8179,4
2006-03-17,941,SELL,14.9548,3
2006-03-20,941,SELL,15.2285,3
2006-03-21,941,SELL,15.248,3
2006-03-27,941,SELL,15.3848,4
2006-03-28,941,SELL,15.9322,4
2006-03-29,941,SELL,15.8345,4
2006-03-30,941,SELL,16.2841,4
2006-04-03,941,SELL,16.4405,4
2006-04-04,941,SELL,16.5578,4
2006-04-06,941,SELL,17.3593,4
2006-04-07,941,SELL,17.6329,4
2006-04-10,941,SELL,17.848,4
2006-04-11,941,SELL,17.8675,4
2006-04-18,941,SELL,17.8284,3
2006-04-20,941,SELL,18.2781,3
2006-05-09,941,SELL,18.2194,3
2006-06-22,941,SELL,16.7457,3
2006-06-23,941,SELL,16.6863,3
2006-06-26,941,SELL,16.8249,3
2006-06-27,941,SELL,16.8249,3
2006-06-29,941,SELL,16.8645,3
2006-06-30,941,SELL,17.5771,3
2006-07-03,941,SELL,17.6562,4
2006-07-04,941,SELL,17.7156,4
2006-07-05,941,SELL,17.5573,4
2006-07-06,941,SELL,17.9334,4
2006-07-07,941,SELL,17.9729,4
2006-07-10,941,SELL,18.0917,4
2006-07-11,941,SELL,17.9729,3
2006-07-12,941,SELL,18.0917,3
2006-07-21,941,SELL,18.2699,3
2006-07-24,941,SELL,18.3688,3
2006-07-25,941,SELL,18.5272,3
2006-07-26,941,SELL,18.5866,3
2006-07-27,941,SELL,19.5169,4
2006-07-28,941,SELL,19.893,4
2006-07-31,941,SELL,19.8138,4
2006-08-09,941,SELL,20.6253,4
2006-08-10,941,SELL,20.4076,3
2006-08-11,941,SELL,20.3878,3
2006-08-14,941,SELL,20.3878,3
2006-08-15,941,SELL,20.3284,3
2006-08-31,941,SELL,20.7045,3
2006-09-01,941,SELL,20.8035,3
2006-09-04,941,SELL,21.269,3
2006-09-05,941,SELL,21.1285,3
2006-09-20,941,SELL,21.7104,3
2006-09-21,941,SELL,22.2723,3
2006-09-22,941,SELL,22.3726,3
2006-09-25,941,SELL,22.3124,3
2006-10-04,941,SELL,22.8742,4
2006-10-05,941,SELL,23.3558,4
2006-10-06,941,SELL,23.0749,4
2006-10-13,941,SELL,23.3758,3
2006-10-16,941,SELL,23.5163,3
2006-10-17,941,SELL,23.5966,4
2006-10-18,941,SELL,23.6567,4
2006-10-19,941,SELL,23.5364,3
2006-10-20,941,SELL,23.7169,4
2006-10-23,941,SELL,23.737,3
2006-10-24,941,SELL,24.0781,4
2006-10-25,941,SELL,24.1985,3
2006-10-26,941,SELL,25.1215,4
2006-10-27,941,SELL,25.1817,4
2006-10-31,941,SELL,25.3623,4
2006-11-01,941,SELL,25.5228,4
2006-11-02,941,SELL,26.4458,4
2006-11-03,941,SELL,26.6866,4
2006-11-06,941,SELL,27.5895,4
2006-11-07,941,SELL,26.9073,4
2006-11-13,941,SELL,26.3254,3
2006-11-16,941,SELL,27.8504,3
2006-12-27,941,SELL,26.4859,3
2006-12-28,941,SELL,27.2685,3
2006-12-29,941,SELL,26.9675,3
2007-01-02,941,SELL,27.9707,4
2007-01-03,941,SELL,28.3319,4
2007-01-19,941,SELL,28.4122,3
2007-01-22,941,SELL,29.6361,3
2007-01-23,941,SELL,30.3786,3
2007-01-24,941,SELL,31.1009,4
2007-01-25,941,SELL,30.5591,3
2007-02-22,941,SELL,31.8433,4
2007-02-23,941,SELL,31.8032,3
2007-04-16,941,SELL,30.1779,3
2007-04-17,941,SELL,30.3786,4
2007-04-18,941,SELL,30.3384,3
2007-05-14,941,SELL,29.9377,3
2007-05-16,941,SELL,30.0392,3
2007-05-17,941,SELL,30.0595,3
2007-05-18,941,SELL,30.2218,3
2007-05-21,941,SELL,30.303,4
2007-05-22,941,SELL,30.1001,4
2007-06-12,941,SELL,30.0798,3
2007-06-13,941,SELL,29.9986,3
2007-06-14,941,SELL,30.5263,3
2007-06-15,941,SELL,30.7699,4
2007-06-18,941,SELL,32.6169,4
2007-06-20,941,SELL,32.6372,4
2007-06-21,941,SELL,33.4287,4
2007-06-22,941,SELL,34.3624,4
2007-06-25,941,SELL,34.2,4
2007-06-26,941,SELL,34.4233,4
2007-06-28,941,SELL,34.4639,3
2007-07-03,941,SELL,35.2351,3
2007-07-04,941,SELL,35.154,3
2007-07-13,941,SELL,37.3257,4
2007-07-16,941,SELL,37.0213,4
2007-07-17,941,SELL,37.1024,4
2007-07-20,941,SELL,37.8331,4
2007-07-23,941,SELL,37.9752,4
2007-07-24,941,SELL,37.894,4
2007-07-25,941,SELL,37.8534,3
2007-08-17,941,BUY,32.8807,5
2007-08-22,941,SELL,37.2851,3
2007-08-23,941,SELL,38.9291,3
2007-08-24,941,SELL,39.2133,3
2007-08-27,941,SELL,40.837,4
2007-08-28,941,SELL,40.5732,3
2007-08-30,941,SELL,41.4459,4
2007-08-31,941,SELL,43.0291,4
2007-09-03,941,SELL,42.7924,3
2007-09-04,941,SELL,42.5058,3
2007-09-05,941,SELL,43.2428,3
2007-09-19,941,SELL,45.4541,3
2007-09-20,941,SELL,46.1503,3
2007-09-21,941,SELL,45.6998,3
2007-09-24,941,SELL,48.3616,4
2007-09-25,941,SELL,49.59,4
2007-09-27,941,SELL,52.8251,4
2007-09-28,941,SELL,52.1289,4
2007-10-02,941,SELL,55.4458,4
2007-10-15,941,SELL,57.9847,3
2007-10-16,941,SELL,58.6809,3
2007-10-17,941,SELL,60.5646,4
2007-10-18,941,SELL,60.5646,3
2007-10-24,941,SELL,61.4245,3
2007-10-25,941,SELL,62.5711,4
2007-10-26,941,SELL,63.1444,4
2007-10-29,941,SELL,65.069,4
2007-10-30,941,SELL,64.7005,3
2007-10-31,941,SELL,64.291,3
2007-11-01,941,SELL,64.4957,3
2007-11-02,941,SELL,62.3254,3
2007-12-05,941,SELL,59.3361,3
2007-12-06,941,SELL,59.6637,3
2008-01-18,941,BUY,50.3681,5
2008-04-02,941,SELL,49.8357,3
2008-04-03,941,SELL,50.6957,3
2008-04-07,941,SELL,52.5794,4
2008-04-08,941,SELL,51.5147,4
2008-04-09,941,SELL,51.4737,3
2008-04-10,941,SELL,52.2108,3
2008-04-11,941,SELL,53.5622,3
2008-05-02,941,SELL,56.2256,3
2008-05-06,941,SELL,56.3082,3
2008-07-21,941,SELL,43.9972,3
2008-07-22,941,SELL,44.1625,3
2008-07-23,941,SELL,45.4431,3
2008-07-24,941,SELL,45.3605,3
2008-12-01,941,SELL,30.5863,3
2008-12-03,941,SELL,30.292,3
2008-12-04,941,SELL,30.7755,3
2008-12-05,941,SELL,31.7425,3
2008-12-08,941,SELL,34.2231,4
2008-12-09,941,SELL,32.7936,4
2008-12-10,941,SELL,34.5804,4
2008-12-11,941,SELL,34.6225,4
2008-12-15,941,SELL,34.0549,3
2008-12-16,941,SELL,34.4753,3
2008-12-17,941,SELL,35.6105,3
2009-01-05,941,SELL,35.7366,3
2009-02-06,941,SELL,31.9107,3
2009-02-09,941,SELL,31.8476,3
2009-02-10,941,SELL,32.1419,4
2009-03-26,941,SELL,29.3461,3
2009-03-27,941,SELL,29.283,3
2009-04-15,941,SELL,30.7545,3
2009-04-16,941,SELL,31.1749,3
2009-04-17,941,SELL,31.1119,3
2009-04-20,941,SELL,31.238,3
2009-05-08,941,SELL,32.0578,3
2009-05-29,941,SELL,32.4481,3
2009-06-01,941,SELL,34.4199,3
2009-06-02,941,SELL,33.0911,3
2009-06-03,941,SELL,33.7126,3
2009-06-04,941,SELL,33.584,3
2009-06-05,941,SELL,33.9698,4
2009-06-08,941,SELL,33.9912,3
2009-06-10,941,SELL,35.5558,4
2009-06-11,941,SELL,35.6201,4
2009-07-20,941,SELL,33.9055,3
2009-07-27,941,SELL,34.4413,3
2009-07-28,941,SELL,35.8344,4
2009-07-29,941,SELL,35.2557,3
2009-07-30,941,SELL,34.9128,3
2009-08-03,941,SELL,35.2557,3
2009-08-06,941,SELL,37.3346,4
2009-08-07,941,SELL,37.9562,3
2009-08-10,941,SELL,39.2421,4
2009-08-11,941,SELL,39.1349,4
2009-09-22,941,SELL,35.0089,4
2009-09-23,941,SELL,35.2705,4
2009-11-19,941,SELL,33.7664,3
2009-11-20,941,SELL,33.4176,3
2009-11-23,941,SELL,33.3958,3
2009-12-31,941,SELL,31.7609,3
2010-01-04,941,SELL,31.5429,3
2010-01-05,941,SELL,31.8045,3
2010-01-06,941,SELL,32.0007,3
2010-01-07,941,SELL,31.9353,3
2010-01-08,941,SELL,32.4584,4
2010-01-11,941,SELL,32.6328,4
2010-01-12,941,SELL,33.4176,4
2010-01-13,941,SELL,33.7228,4
2010-01-14,941,SELL,34.6165,4
2010-01-15,941,SELL,34.3985,4
2010-02-17,941,SELL,33.4612,3
2010-02-18,941,SELL,33.4176,3
2010-02-23,941,SELL,33.5702,3
2010-02-24,941,SELL,33.3958,3
2010-03-01,941,SELL,33.701,3
2010-03-18,941,SELL,33.3086,3
2010-03-19,941,SELL,33.374,3
2010-04-07,941,SELL,33.3086,3
2010-04-08,941,SELL,33.8971,3
2010-04-09,941,SELL,34.5729,3
2010-04-12,941,SELL,34.2677,3
2010-04-13,941,SELL,34.6383,3
2010-04-14,941,SELL,34.8999,4
2010-04-15,941,SELL,35.1615,4
2010-06-08,941,SELL,33.4519,3
2010-06-09,941,SELL,33.8742,3
2010-06-10,941,SELL,34.2077,3
2010-06-11,941,SELL,34.3188,3
2010-06-14,941,SELL,34.2743,4
2010-06-15,941,SELL,34.0298,4
2010-06-17,941,SELL,34.3188,4
2010-06-18,941,SELL,34.5411,4
2010-06-21,941,SELL,35.0745,4
2010-06-22,941,SELL,35.119,4
2010-06-23,941,SELL,35.4301,4
2010-06-24,941,SELL,35.2746,4
2010-07-12,941,SELL,35.319,3
2010-07-13,941,SELL,35.2746,3
2010-07-14,941,SELL,35.1856,3
2010-07-28,941,SELL,35.1634,3
2010-07-29,941,SELL,34.9411,3
2010-08-02,941,SELL,35.319,3
2010-08-03,941,SELL,35.1634,3
2010-08-04,941,SELL,36.097,4
2010-08-05,941,SELL,36.4526,4
2010-08-06,941,SELL,36.5637,4
2010-08-09,941,SELL,37.2305,4
2010-08-12,941,SELL,37.3861,4
2010-08-16,941,SELL,37.2083,3
2010-08-17,941,SELL,37.3861,3
2010-08-18,941,SELL,37.475,4
2010-09-20,941,SELL,35.9423,3
2010-09-21,941,SELL,35.9876,3
2010-09-22,941,SELL,36.1234,3
2010-09-24,941,SELL,36.2592,3
2010-09-27,941,SELL,36.395,3
2010-10-06,941,SELL,37.0513,4
2010-10-07,941,SELL,37.3456,4
2010-10-08,941,SELL,37.1192,4
2010-10-11,941,SELL,37.1871,4
2010-10-14,941,SELL,37.7303,3
2010-10-15,941,SELL,37.7303,3
2010-11-08,941,SELL,37.4361,3
2010-12-07,941,SELL,35.7386,3
2010-12-29,941,BUY,34.7653,5
2011-01-03,941,SELL,35.1727,3
2011-01-04,941,SELL,35.1954,3
2011-01-05,941,SELL,34.9917,3
2011-01-06,941,SELL,35.0596,3
2011-03-04,941,SELL,33.7695,3
2011-03-07,941,SELL,33.6789,3
2011-03-08,941,SELL,34.1316,3
2011-03-09,941,SELL,34.1542,3
2011-03-10,941,SELL,33.8826,3
2011-04-07,941,SELL,33.4299,3
2011-04-08,941,SELL,33.362,4
2011-05-12,941,SELL,32.7057,3
2011-05-13,941,SELL,32.7969,3
2011-05-27,941,SELL,32.4265,3
2011-05-30,941,SELL,32.3571,3
2011-05-31,941,SELL,32.8894,3
2011-06-01,941,SELL,33.0978,3
2011-06-02,941,SELL,32.7969,3
2011-06-24,941,SELL,33.8847,4
2011-06-27,941,SELL,33.3061,3
2011-06-28,941,SELL,33.2598,3
2011-07-04,941,SELL,33.6995,3
2011-07-05,941,SELL,33.6532,3
2011-07-06,941,SELL,33.4912,3
2011-07-08,941,SELL,34.1624,4
2011-07-20,941,BUY,34.5096,6
2011-07-21,941,SELL,35.204,3
2011-07-22,941,SELL,35.9215,3
2011-07-25,941,SELL,35.528,3
2011-07-26,941,SELL,36.1529,4
2011-07-27,941,SELL,36.0141,3
2011-07-28,941,SELL,35.9909,3
2011-08-01,941,SELL,35.852,3
2011-08-23,941,SELL,36.3844,3
2011-08-25,941,SELL,36.4075,3
2011-08-30,941,SELL,36.3844,3
2011-08-31,941,SELL,36.5695,3
2011-09-01,941,SELL,37.0093,4
2011-09-08,941,SELL,37.7701,4
2011-09-09,941,SELL,37.5104,3
2011-09-15,941,SELL,37.7465,3
2011-09-21,941,SELL,37.6757,3
2011-11-08,941,BUY,35.5747,5
2011-11-15,941,SELL,36.1177,3
2011-12-05,941,SELL,35.8344,3
2011-12-30,941,SELL,35.8344,3
2012-01-03,941,SELL,36.4009,3
2012-01-04,941,SELL,35.74,3
2012-01-05,941,SELL,36.2357,3
2012-01-09,941,SELL,36.3537,3
2012-01-10,941,SELL,36.3537,3
2012-01-11,941,SELL,36.4718,3
2012-01-12,941,SELL,36.2357,3
2012-01-27,941,SELL,37.298,3
2012-01-30,941,SELL,36.5898,3
2012-01-31,941,SELL,37.4396,3
2012-02-01,941,SELL,37.6285,3
2012-02-02,941,SELL,37.6993,3
2012-02-03,941,SELL,37.298,3
2012-02-14,941,SELL,37.6757,3
2012-02-15,941,SELL,38.3603,3
2012-02-16,941,SELL,38.4547,3
2012-02-17,941,SELL,38.5963,4
2012-02-20,941,SELL,38.077,3
2012-02-21,941,SELL,38.4547,3
2012-02-22,941,SELL,38.5491,3
2012-02-23,941,SELL,38.3367,3
2012-02-28,941,SELL,38.7144,3
2012-02-29,941,SELL,39.1157,4
2012-03-12,941,SELL,41.2875,4
2012-03-13,941,SELL,40.8625,3
2012-04-18,941,SELL,40.532,3
2012-04-19,941,SELL,40.6737,3
2012-04-20,941,SELL,41.2875,4
2012-05-03,941,SELL,42.0429,3
2012-05-04,941,SELL,41.9484,3
2012-05-07,941,SELL,41.6415,3
2012-05-09,941,SELL,41.8068,3
2012-05-10,941,SELL,41.8304,3
2012-06-18,941,SELL,39.3046,3
2012-06-19,941,SELL,39.7386,3
2012-06-20,941,SELL,39.811,3
2012-06-21,941,SELL,39.5457,3
2012-06-25,941,SELL,39.6181,4
2012-06-26,941,SELL,39.9557,3
2012-06-27,941,SELL,40.3897,4
2012-06-29,941,SELL,40.872,4
2012-07-03,941,SELL,41.6436,4
2012-07-04,941,SELL,41.4024,4
2012-07-05,941,SELL,41.3783,4
2012-07-11,941,SELL,41.8124,3
2012-07-19,941,SELL,42.2464,3
2012-07-20,941,SELL,42.5599,3
2012-07-24,941,SELL,41.8124,3
2012-07-27,941,SELL,42.8734,3
2012-07-30,941,SELL,43.4038,3
2012-07-31,941,SELL,43.862,3
2012-08-01,941,SELL,43.2592,3
2012-08-10,941,SELL,43.7414,3
2012-08-13,941,SELL,43.6932,3
2012-08-14,941,SELL,44.6336,4
2012-08-15,941,SELL,44.1031,3
2012-09-12,941,SELL,40.7615,3
2012-09-14,941,SELL,40.9337,3
2012-09-17,941,SELL,40.5647,3
2012-09-18,941,SELL,40.9337,3
2012-09-19,941,SELL,41.8439,3
2012-09-20,941,SELL,41.6225,3
2012-09-21,941,SELL,42.1145,3
2012-09-24,941,SELL,42.3113,4
2012-09-25,941,SELL,42.4589,4
2012-09-27,941,SELL,42.4097,3
2012-09-28,941,SELL,42.2867,3
2012-10-03,941,SELL,42.5327,3
2012-10-22,941,SELL,42.0407,3
2012-10-24,941,SELL,42.9755,3
2012-10-25,941,SELL,42.7049,3
2012-11-02,941,SELL,43.1969,3
2012-11-05,941,SELL,42.9263,3
2012-11-07,941,SELL,44.0579,4
2012-11-22,941,SELL,43.3937,3
2012-11-23,941,SELL,43.2707,3
2012-11-26,941,SELL,43.0739,3
2012-11-29,941,SELL,43.4675,3
2012-11-30,941,SELL,43.5905,3
2012-12-05,941,SELL,44.1562,4
2012-12-19,941,SELL,44.4022,3
2012-12-20,941,SELL,44.5252,3
2012-12-21,941,SELL,44.353,3
2012-12-31,941,SELL,44.4022,6
